kanji,furigana,meaning,tags,guid,romaji,hanviet
モノレール,モノレール,monorail,JLPT JLPT_2,l0q)O[^}S),monoreeru,
紅葉,もみじ,(Japanese) maple,JLPT JLPT_2,hx<2A]~{T*,momiji,HỒNG DIỆP
揉む,もむ,"to rub, to crumple (up), to wrinkle",JLPT JLPT_2,0PUyW_0#W,momu,NHU
もやす,もやす,to burn,JLPT JLPT_2,r6}Dz{1iu],moyasu,
催し,もよおし,"event, festivities, function",JLPT JLPT_2,"EIU(L,`^Eh",moyooshi,THÔI
盛る,もる,to serve (food); to fill up; to prescribe,JLPT JLPT_2,N]CqJA)#E%,moru,THỊNH
問答,もんどう,"questions and answers, dialogue",JLPT JLPT_2,A@X}Rt9?ZV,mondou,VẤN ĐÁP
やかましい,やかましい,"to be fussy, to be overly critical",JLPT JLPT_2 Intermediate_Japanese Intermediate_Japanese_Ln.11,K^1j<(hE_K,yakamashii,
喧しい,やかましい,"noisy, loud, clamorous, boisterous",JLPT JLPT_2,Pemm{hE0w},yakamashii,HUYÊN
夜間,やかん,"at night, nighttime",JLPT JLPT_2,l-mqt6Hx:l,yakan,DẠ GIAN
やかん,やかん,kettle,JLPT JLPT_2,"tkW,zBf(b9",yakan,
やかん,やかん,kettle,JLPT JLPT_2,"tkW,zBf(b9",yakan,
役者,やくしゃ,actor,JLPT JLPT_2,v7(WAy>oTx,yakusha,DỊCH GIẢ
役所,やくしょ,"government office, public office",JLPT JLPT_2,tYh<Y-yS(<,yakusho,DỊCH SỞ
役人,やくにん,government official,JLPT JLPT_2,fB!QQWF_/~,yakunin,DỊCH NHÂN
薬品,やくひん,"medicine(s), chemical(s)",JLPT JLPT_2,B95{D=Mv7A,yakuhin,DƯỢC PHẨM
役目,やくめ,"duty, business",JLPT JLPT_2,eJf:#JG.ri,yakume,DỊCH MỤC
火傷,やけど,"burn, scald",JLPT JLPT_2,7I)hC`TW?,yakedo,HỎA THƯƠNG
夜行,やこう,"night train, night travel",JLPT JLPT_2,"y;lSnX%t,>",yakou,DẠ HÀNH
矢印,やじるし,directing arrow,JLPT JLPT_2,An<(bJl4^{,yajirushi,THỈ ẤN
やたらに,やたらに,"randomly, recklessly, blindly",JLPT JLPT_2,D]ow_1`[wN,yatarani,
薬局,やっきょく,"pharmacy, drugstore",JLPT JLPT_2,N194=aZ:d#,yakkyoku,DƯỢC CỤC
やっつける,やっつける,"to attack (an enemy), to beat, to finish off",JLPT JLPT_2,l@9):k=!@X,yattsukeru,
やっぱり,やっぱり,"after all, anyway",Genki_Ln.17 JLPT JLPT_2 Genki,"wZ<[J,i02f",yappari,
家主,やぬし,landlord,JLPT JLPT_2,DUdGHLB_/_,yanushi,GIA CHỦ
破く,やぶく,to tear,JLPT JLPT_2,sH>!N}Nah~,yabuku,PHÁ
やむをえない,やむをえない,"cannot be helped, unavoidable",JLPT JLPT_2,h@Tq3wqB9&,yamuwoenai,
軟らかい,やわらかい,"soft, tender, limp",JLPT JLPT_2,I1/=F(E;;H,yawarakai,NHUYỄN
遊園地,ゆうえんち,amusement park,JLPT JLPT_2,dC>55R1XHE,yuuenchi,DU VIÊN ĐỊA
夕刊,ゆうかん,evening paper,JLPT JLPT_2,G?pT?]klj{,yuukan,TỊCH KHAN
友好,ゆうこう,friendship,JLPT JLPT_2,qSk@+t:._p,yuukou,HỮU HẢO
郵送,ゆうそう,mailing,JLPT JLPT_2,"pak,%]0,3<",yuusou,BƯU TỐNG
夕立,ゆうだち,(sudden) evening shower (rain),JLPT JLPT_2,FOO]a;xGYZ,yuudachi,TỊCH LẬP
夕日,ゆうひ,"(in) the evening sun, setting sun",JLPT JLPT_2,BF*@*C-(FW,yuuhi,TỊCH NHẬT
悠々,ゆうゆう,"quiet, calm, leisurely",JLPT JLPT_2,H<2A&m;&q9,yuuyuu,DU
有料,ゆうりょう,"admission-paid, toll",JLPT JLPT_2,tT[a^[Mtvi,yuuryou,HỮU LIÊU
浴衣,ゆかた,"bathrobe, informal summer kimono",JLPT JLPT_2 Intermediate_Japanese_Ln.10 Intermediate_Japanese,h-?-L8Q|2u,yukata,DỤC Y
行方,ゆくえ,one's whereabouts,JLPT JLPT_2,P?=c#@orQc,yukue,HÀNH PHƯƠNG
湯気,ゆげ,steam,JLPT JLPT_2,fcrd=}hEtO,yuge,THANG KHÍ
輸血,ゆけつ,blood transfusion,JLPT JLPT_2,ui=5Rt>-i.,yuketsu,THÂU HUYẾT
輸送,ゆそう,"transport, transportation",JLPT JLPT_2,nl?PiUS:Q5,yusou,THÂU TỐNG
油断,ゆだん,"negligence, unpreparedness",JLPT JLPT_2,"L&`<@,Zftu",yudan,DU ĐOẠN
湯飲み,ゆのみ,teacup,JLPT JLPT_2,s*/X<SI&g1,yunomi,THANG ẨM
湯飲,ゆのみ,teacup,JLPT JLPT_2,pwNMm0bu8j,yunomi,
緩い,ゆるい,"loose, lenient, slow",JLPT JLPT_2,f-=j^I>k%>,yurui,HOÃN
溶岩,ようがん,lava,JLPT JLPT_2,"z`5eZ>DM,!",yougan,DONG NHAM
容器,ようき,"container, receptacle, vessel, packaging",JLPT JLPT_2,f536=$=S=m,youki,DUNG KHÍ
用語,ようご,"term, terminology",JLPT JLPT_2 Intermediate_Japanese_Ln.2 Intermediate_Japanese,q6%7}a8txx,yougo,DỤNG NGỮ
要旨,ようし,"gist, essentials, summary",JLPT JLPT_2,"v/s,Hals&5",youshi,YẾU CHỈ
幼児,ようじ,"infant, baby, child",JLPT JLPT_2,Fb~|WLt[gi,youji,ẤU NHI
容積,ようせき,"capacity, volume",JLPT JLPT_2,qn|]G/bN%y,youseki,DUNG TÍCH
幼稚,ようち,"infancy, childish, infantile",JLPT JLPT_2,I1`Ngu(?)h,youchi,ẤU TRĨ
幼稚園,ようちえん,kindergarten,JLPT_2 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,GBPX%?VOoV,youchien,ẤU TRĨ VIÊN
用途,ようと,"use, usefulness",JLPT JLPT_2,ydM@yIpgUu,youto,DỤNG ĐỒ
洋品店,ようひんてん,clothes store,JLPT JLPT_2,LZsjB@a&45,youhinten,DƯƠNG PHẨM ĐIẾM
養分,ようぶん,"nourishment, nutrient",JLPT JLPT_2,lk^;Qp?#ur,youbun,DƯỠNG PHÂN
羊毛,ようもう,wool,JLPT JLPT_2,w_=+w8H+Ok,youmou,DƯƠNG MAO
漸く,ようやく,"at last, finally, hardly",JLPT JLPT_2,C^iNv5N4/*,youyaku,TIỆM
要領,ようりょう,"gist, essentials, outline",JLPT JLPT_2,za3T9]!5JM,youryou,YẾU LĨNH
翌～,よく～,next ~,JLPT JLPT_2,Q|Y?=K(5C;,yoku~,DỰC
欲張り,よくばり,greedy,JLPT JLPT_2,b3gWN3k9:4,yokubari,DỤC TRƯƠNG
余計,よけい,"too much, unnecessary, abundance, surplus, excess, superfluity",JLPT JLPT_2,FkpUW)M;0p,yokei,DƯ KẾ
よこす,よこす,"to send, to forward; to hand over (e.g., money)",JLPT JLPT_2,GJ|S}*`g9u,yokosu,
よごす,よごす,"(1) to disgrace, to dishonour, (2) to pollute, to contaminate, to soil, to make dirty, to stain",JLPT JLPT_2,"kPI0fi{,b:",yogosu,
寄せる,よせる,"to come near, to let someone approach to bring near, to bring together, to collect, to gather to deliver (opinion, news, etc.), to send (e.g. a letter), to contribute, to donate to let someone drop by",JLPT JLPT_2,td?jGlx.7h,yoseru,KÍ
余所,よそ,"another place, somewhere else, strange parts",JLPT JLPT_2,GE|2R=rvQy,yoso,DƯ SỞ
四つ角,よつかど,"four corners, crossroads",JLPT JLPT_2,EBB^]8mrLm,yotsukado,TỨ GIÁC
酔っ払い,よっぱらい,drunkard,JLPT JLPT_2,m$-1zT#)h6,yopparai,TÚY PHẤT
予備,よび,"preparation, spare",JLPT JLPT_2,oCDbXIVuCu,yobi,DƯ BỊ
呼び掛ける,よびかける,"to call out to, to accost, to address (crowd), to appeal",JLPT JLPT_2,E]+6r}%ERq,yobikakeru,
呼び出す,よびだす,"to summon, to call (e.g., phone)",JLPT JLPT_2,B]HE<fu.Gh,yobidasu,HÔ XUẤT
蘇る,よみがえる,"to be resurrected, to be revived",JLPT JLPT_2,bFWlW*}Y0x,yomigaeru,TÔ
慶ぶ,よろこぶ,"to be delighted, to be glad",JLPT JLPT_2,bYQ/7BX1[E,yorokobu,KHÁNH
来日,らいにち,"coming to Japan, visit to Japan",JLPT JLPT_2,F=tQ&:UgOr,rainichi,LAI NHẬT
落第,らくだい,"failure, dropping out of a class",JLPT JLPT_2,Q(J~:!^_h.,rakudai,LẠC ĐỆ
ラッシュアワー,ラッシュアワー,rush hour,JLPT JLPT_2 Intermediate_Japanese_Ln.10 Intermediate_Japanese,qG.v6=72Ou,rasshuawaa,
欄,らん,"column of text (e.g., as in a newspaper)",JLPT JLPT_2,"I[,7dha!hT",ran,LAN
ランチ,ランチ,lunch,JLPT JLPT_2,G/r6l:J~B?,ranchi,
ランニング,ランニング,running; tank top,JLPT JLPT_2,Ctg/L&AR{n,ranningu,
乱暴,らんぼう,"rude, violent, rough",JLPT JLPT_2,s8$*-j{s@r,ranbou,LOẠN BẠO
理科,りか,science,JLPT JLPT_2,f#/2Fo6[T),rika,LÍ KHOA
利害,りがい,"advantages and disadvantages, interest",JLPT JLPT_2,BYu5o+Pi5&,rigai,LỢI HẠI
リズム,リズム,rhythm,JLPT JLPT_2,sEJgqt=slc,rizumu,
リットル,リットル,liter,JLPT JLPT_2,J=WKC<9({c,rittoru,
リポート,リポート,"report, paper",JLPT JLPT_2,"C>!.T,TyRb",ripooto,
リボン,リボン,ribbon,JLPT JLPT_2,d<&zzlZBY`,ribon,
略す,りゃくす,to abbreviate,JLPT JLPT_2,tS9.Rzrjw(,ryakusu,LƯỢC
流域,りゅういき,(river) basin,JLPT JLPT_2,fHWZ-KtDHt,ryuuiki,LƯU VỰC
寮,りょう,"hostel, dormitory",JLPT JLPT_2,v~j5~V9)9G,ryou,LIÊU
両～,りょう～,both ~,JLPT JLPT_2,i/MiSZ3!G4,ryou~, LƯỠNG
両側,りょうがわ,both sides,JLPT JLPT_2,I4rwSM+9WF,ryougawa, LƯỠNG TRẮC
漁師,りょうし,fisherman,JLPT JLPT_2,lKSSx-0&_N,ryoushi,NGƯ SƯ
領事,りょうじ,consul,JLPT JLPT_2,Pu=nQI2MaF,ryouji,LĨNH SỰ
領収,りょうしゅう,"receipt, voucher",JLPT JLPT_2,g0BH(u/;@f,ryoushuu,LĨNH THU
臨時,りんじ,"temporary, special, extraordinary",JLPT JLPT_2,"IQ{y{$,U6]",rinji,LÂM THÌ
留守番,るすばん,"care-taking, caretaker, house-watching",JLPT JLPT_2 Genki_Ln.23 Genki,MW#7DF[RQ),rusuban,LƯU THỦ PHIÊN
例外,れいがい,exception,JLPT JLPT_2,tw6[F{cyVX,reigai,LỆ NGOẠI
零点,れいてん,"zero, no marks",JLPT JLPT_2,Hh<_pAYn4<,reiten,LINH ĐIỂM
冷凍,れいとう,"freezing, cold storage, refrigeration",JLPT JLPT_2,iIL[pf<7Zb,reitou,LÃNH ĐỐNG
レインコート,レインコート,raincoat,JLPT JLPT_2,h{`Micb;bg,reinkooto,
レクリェーション,レクリェーション,recreation,JLPT JLPT_2,MmD@s.(0]),rekurieeshon,
レジャー,レジャー,leisure,JLPT JLPT_2,o0|E{X}Nj},rejaa,
列島,れっとう,chain of islands,JLPT JLPT_2,Ev?wG8aB}r,rettou,LIỆT ĐẢO
煉瓦,れんが,brick,JLPT JLPT_2,cY@sqBwW67,renga,LUYỆN NGÕA
連合,れんごう,"union, alliance",JLPT JLPT_2,F3-L+C:h6>,rengou,LIÊN HỢP
レンズ,レンズ,lens,JLPT JLPT_2,w1(O7Kos8|,renzu,
ローマ字,ローマじ,"romanization, Roman letters (alphabet)",JLPT_2 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,"n,*Nb4*]$5",roomaji,TỰ
ろうそく,ろうそく,candle,JLPT_2 JLPT Genki_Ln.18 Genki,w_)UKdrs_:,rousoku,
録音,ろくおん,(audio) recording,JLPT JLPT_2,E#iNpJw]tp,rokuon,LỤC ÂM
ロッカー,ロッカー,locker,JLPT JLPT_2,m*zHe7hzP9,rokkaa,
ロビー,ロビー,lobby,JLPT JLPT_2,i8ig9mjNdK,robii,
論ずる,ろんずる,"to argue, to discuss",JLPT JLPT_2,y/^Bn9Z9<_,ronzuru,LUẬN
和～,わ～,Japanese style,JLPT JLPT_2,JBvdN:J16X,wa~,HÒA
和英,わえい,Japanese-English,JLPT JLPT_2,"B*@cU.E9,A",waei,HÒA ANH
我～,わが～,our ~,JLPT JLPT_2,L0:Cs<lBa|,waga~,NGÃ
分かれる,わかれる,"to branch, to fork, to diverge to separate, to split, to divide to disperse, to scatter",JLPT JLPT_2,b{~nvNu2:{,wakareru,PHÂN
若々しい,わかわかしい,"youthful, young",JLPT JLPT_2,EC2u(({!rQ,wakawakashii,NHƯỢC
詫びる,わびる,to apologize,JLPT JLPT_2,x!9QsM6~r{,wabiru,SÁ
和服,わふく,Japanese clothes,JLPT JLPT_2,v@K#0^dxIj,wafuku,HÒA PHỤC
割合に,わりあいに,"relatively, comparatively",JLPT JLPT_2,A0do>r1!)l,wariaini,CÁT HỢP
割算,わりざん,division (math),JLPT JLPT_2,eZw4N!$Eu-,warizan,CÁT TOÁN
割と,わりと,"relatively, comparatively",JLPT JLPT_2,"I-,z(jixJ,",warito,CÁT
割引,わりびき,discount,JLPT JLPT_2,oLo@nz.I(q,waribiki,CÁT DẪN
ワンピース,ワンピース,one-piece dress,JLPT JLPT_2,l({SDlo@!^,wanpiisu,
